COLLATERAL_ID,LOAN_ID,SECURITY_TYPE,ASSESSED_VAL
COL-07972,LN-HM-07972,Mortgage,5350000.0
COL-07973,LN-HM-07973,None,0.0
COL-07974,LN-HM-07974,Mortgage,1860000.0
COL-07975,LN-HM-07975,None,0.0
COL-07976,LN-HM-07976,Mortgage,7280000.0
COL-07977,LN-HM-07977,Mortgage,14870000.0
COL-07978,LN-HM-07978,None,0.0
COL-07979,LN-HM-07979,Mortgage,3840000.0
COL-07980,LN-HM-07980,Mortgage,4370000.0
COL-07981,LN-HM-07981,None,0.0
COL-07982,LN-HM-07982,Mortgage,5790000.0
COL-07983,LN-HM-07983,None,0.0
COL-07984,LN-HM-07984,Mortgage,2130000.0
COL-07985,LN-HM-07985,Hypothecation,1540000.0
COL-07986,LN-HM-07986,None,0.0
COL-07987,LN-HM-07987,Mortgage,8660000.0
COL-07988,LN-HM-07988,Mortgage,2090000.0
COL-07989,LN-HM-07989,None,0.0
COL-07990,LN-HM-07990,Mortgage,8780000.0
COL-07991,LN-HM-07991,None,0.0
COL-07992,LN-HM-07992,None,0.0
COL-07993,LN-HM-07993,None,0.0
COL-07994,LN-HM-07994,Hypothecation,2130000.0
COL-07995,LN-HM-07995,Mortgage,3560000.0
COL-07996,LN-HM-07996,Mortgage,5140000.0
COL-07997,LN-HM-07997,Mortgage,3270000.0
COL-07998,LN-HM-07998,Mortgage,4760000.0
COL-07999,LN-HM-07999,Mortgage,7700000.0
COL-08000,LN-HM-08000,Hypothecation,620000.0
COL-08001,LN-HM-08001,Hypothecation,1870000.0
COL-08002,LN-HM-08002,Mortgage,9600000.0
COL-08003,LN-HM-08003,Hypothecation,3070000.0
COL-08004,LN-HM-08004,Mortgage,8930000.0
COL-08005,LN-HM-08005,None,0.0
COL-08006,LN-HM-08006,Hypothecation,2300000.0
COL-08007,LN-HM-08007,Mortgage,6380000.0
COL-08008,LN-HM-08008,None,0.0
COL-08009,LN-HM-08009,None,0.0
COL-08010,LN-HM-08010,Mortgage,4630000.0
COL-08011,LN-HM-08011,None,0.0
COL-08012,LN-HM-08012,None,0.0
COL-08013,LN-HM-08013,Mortgage,6340000.0
COL-08014,LN-HM-08014,None,0.0
COL-08015,LN-HM-08015,None,0.0
COL-08016,LN-HM-08016,Hypothecation,630000.0
COL-08017,LN-HM-08017,Hypothecation,1420000.0
COL-08018,LN-HM-08018,Mortgage,1730000.0
COL-08019,LN-HM-08019,Mortgage,1260000.0
COL-08020,LN-HM-08020,None,0.0
COL-08021,LN-HM-08021,Hypothecation,1070000.0
COL-08022,LN-HM-08022,Mortgage,4910000.0
COL-08023,LN-HM-08023,Mortgage,6650000.0
COL-08024,LN-HM-08024,Mortgage,1420000.0
COL-08025,LN-HM-08025,Mortgage,1790000.0
COL-08026,LN-HM-08026,None,0.0
COL-08027,LN-HM-08027,None,0.0
COL-08028,LN-HM-08028,Hypothecation,1030000.0
COL-08029,LN-HM-08029,Hypothecation,1010000.0
COL-08030,LN-HM-08030,Hypothecation,1100000.0
COL-08031,LN-HM-08031,None,0.0
COL-08032,LN-HM-08032,Hypothecation,3230000.0
COL-08033,LN-HM-08033,Hypothecation,8960000.0
COL-08034,LN-HM-08034,Mortgage,3570000.0
COL-08035,LN-HM-08035,Mortgage,8970000.0
COL-08036,LN-HM-08036,None,0.0
COL-08037,LN-HM-08037,None,0.0
COL-08038,LN-HM-08038,Mortgage,1000000.0
COL-08039,LN-HM-08039,Mortgage,3990000.0
COL-08040,LN-HM-08040,Hypothecation,920000.0
COL-08041,LN-HM-08041,None,0.0
COL-08042,LN-HM-08042,None,0.0
COL-08043,LN-HM-08043,None,0.0
COL-08044,LN-HM-08044,Mortgage,16970000.0
COL-08045,LN-HM-08045,Hypothecation,2750000.0
COL-08046,LN-HM-08046,Mortgage,890000.0
COL-08047,LN-HM-08047,None,0.0
COL-08048,LN-HM-08048,Mortgage,4280000.0
COL-08049,LN-HM-08049,Mortgage,9800000.0
COL-08050,LN-HM-08050,None,0.0
COL-08051,LN-HM-08051,Mortgage,2980000.0
COL-08052,LN-HM-08052,Mortgage,4690000.0
COL-08053,LN-HM-08053,None,0.0
COL-08054,LN-HM-08054,Mortgage,1650000.0
COL-08055,LN-HM-08055,None,0.0
COL-08056,LN-HM-08056,Mortgage,6900000.0
COL-08057,LN-HM-08057,Mortgage,2930000.0
COL-08058,LN-HM-08058,None,0.0
COL-08059,LN-HM-08059,Mortgage,2560000.0
COL-08060,LN-HM-08060,Mortgage,3090000.0
COL-08061,LN-HM-08061,Mortgage,7440000.0
COL-08062,LN-HM-08062,Hypothecation,540000.0
COL-08063,LN-HM-08063,None,0.0
COL-08064,LN-HM-08064,Hypothecation,1220000.0
COL-08065,LN-HM-08065,Mortgage,3160000.0
COL-08066,LN-HM-08066,Mortgage,2270000.0
COL-08067,LN-HM-08067,Hypothecation,1500000.0
COL-08068,LN-HM-08068,None,0.0
COL-08069,LN-HM-08069,Hypothecation,500000.0
COL-08070,LN-HM-08070,Mortgage,2090000.0
COL-08071,LN-HM-08071,None,0.0
COL-08072,LN-HM-08072,Hypothecation,650000.0
COL-08073,LN-HM-08073,Mortgage,1690000.0
COL-08074,LN-HM-08074,None,0.0
COL-08075,LN-HM-08075,None,0.0
COL-08076,LN-HM-08076,Mortgage,19760000.0
COL-08077,LN-HM-08077,Mortgage,4150000.0
COL-08078,LN-HM-08078,Mortgage,3680000.0
COL-08079,LN-HM-08079,None,0.0
COL-08080,LN-HM-08080,Mortgage,3010000.0
COL-08081,LN-HM-08081,None,0.0
COL-08082,LN-HM-08082,Mortgage,2480000.0
COL-08083,LN-HM-08083,Mortgage,3410000.0
COL-08084,LN-HM-08084,None,0.0
COL-08085,LN-HM-08085,Mortgage,11560000.0
COL-08086,LN-HM-08086,Mortgage,3390000.0
COL-08087,LN-HM-08087,Mortgage,2320000.0
COL-08088,LN-HM-08088,Hypothecation,2620000.0
COL-08089,LN-HM-08089,Mortgage,2310000.0
COL-08090,LN-HM-08090,None,0.0
COL-08091,LN-HM-08091,None,0.0
COL-08092,LN-HM-08092,None,0.0
COL-08093,LN-HM-08093,Hypothecation,1590000.0
COL-08094,LN-HM-08094,Hypothecation,1010000.0
COL-08095,LN-HM-08095,None,0.0
COL-08096,LN-HM-08096,None,0.0
COL-08097,LN-HM-08097,None,0.0
COL-08098,LN-HM-08098,Mortgage,7280000.0
COL-08099,LN-HM-08099,None,0.0
COL-08100,LN-HM-08100,Mortgage,5510000.0
COL-08101,LN-HM-08101,Mortgage,12650000.0
COL-08102,LN-HM-08102,Mortgage,2580000.0
COL-08103,LN-HM-08103,Mortgage,3620000.0
COL-08104,LN-HM-08104,Mortgage,6340000.0
COL-08105,LN-HM-08105,Mortgage,3130000.0
COL-08106,LN-HM-08106,Mortgage,6540000.0
COL-08107,LN-HM-08107,Mortgage,3140000.0
COL-08108,LN-HM-08108,None,0.0
COL-08109,LN-HM-08109,Mortgage,4090000.0
COL-08110,LN-HM-08110,Mortgage,6750000.0
COL-08111,LN-HM-08111,None,0.0
COL-08112,LN-HM-08112,Mortgage,3990000.0
COL-08113,LN-HM-08113,Mortgage,3080000.0
COL-08114,LN-HM-08114,Mortgage,2690000.0
COL-08115,LN-HM-08115,Mortgage,5420000.0
COL-08116,LN-HM-08116,Mortgage,4360000.0
COL-08117,LN-HM-08117,Hypothecation,1200000.0
COL-08118,LN-HM-08118,None,0.0
COL-08119,LN-HM-08119,Mortgage,1790000.0
COL-08120,LN-HM-08120,Mortgage,9910000.0
COL-08121,LN-HM-08121,Hypothecation,7210000.0
COL-08122,LN-HM-08122,None,0.0
COL-08123,LN-HM-08123,None,0.0
COL-08124,LN-HM-08124,Mortgage,6790000.0
COL-08125,LN-HM-08125,Hypothecation,1260000.0
COL-08126,LN-HM-08126,Hypothecation,500000.0
COL-08127,LN-HM-08127,None,0.0
COL-08128,LN-HM-08128,None,0.0
COL-08129,LN-HM-08129,Mortgage,6390000.0
COL-08130,LN-HM-08130,Mortgage,2920000.0
COL-08131,LN-HM-08131,Mortgage,1850000.0
COL-08132,LN-HM-08132,Mortgage,1380000.0
COL-08133,LN-HM-08133,None,0.0
COL-08134,LN-HM-08134,Mortgage,7670000.0
COL-08135,LN-HM-08135,Mortgage,4740000.0
COL-08136,LN-HM-08136,Mortgage,3630000.0
COL-08137,LN-HM-08137,Mortgage,4070000.0
COL-08138,LN-HM-08138,None,0.0
COL-08139,LN-HM-08139,Mortgage,3310000.0
COL-08140,LN-HM-08140,None,0.0
COL-08141,LN-HM-08141,Mortgage,1440000.0
COL-08142,LN-HM-08142,Hypothecation,1040000.0
COL-08143,LN-HM-08143,Mortgage,3710000.0
COL-08144,LN-HM-08144,None,0.0
COL-08145,LN-HM-08145,Mortgage,8480000.0
COL-08146,LN-HM-08146,None,0.0
COL-08147,LN-HM-08147,Mortgage,10050000.0
COL-08148,LN-HM-08148,Mortgage,1430000.0
COL-08149,LN-HM-08149,Mortgage,2460000.0
COL-08150,LN-HM-08150,Hypothecation,620000.0
COL-08151,LN-HM-08151,Hypothecation,850000.0
COL-08152,LN-HM-08152,Hypothecation,1810000.0
COL-08153,LN-HM-08153,Mortgage,5780000.0
COL-08154,LN-HM-08154,Mortgage,4640000.0
COL-08155,LN-HM-08155,Mortgage,2130000.0
COL-08156,LN-HM-08156,Hypothecation,1320000.0
COL-08157,LN-HM-08157,Hypothecation,1950000.0
COL-08158,LN-HM-08158,Hypothecation,2930000.0
COL-08159,LN-HM-08159,Hypothecation,1770000.0
COL-08160,LN-HM-08160,Mortgage,4250000.0
COL-08161,LN-HM-08161,Mortgage,16110000.0
COL-08162,LN-HM-08162,None,0.0
COL-08163,LN-HM-08163,Hypothecation,800000.0
COL-08164,LN-HM-08164,Mortgage,2520000.0
COL-08165,LN-HM-08165,Mortgage,12110000.0
COL-08166,LN-HM-08166,Mortgage,12120000.0
COL-08167,LN-HM-08167,Mortgage,13500000.0
COL-08168,LN-HM-08168,None,0.0
COL-08169,LN-HM-08169,None,0.0
COL-08170,LN-HM-08170,Mortgage,4300000.0
COL-08171,LN-HM-08171,Hypothecation,1320000.0
COL-08172,LN-HM-08172,None,0.0
COL-08173,LN-HM-08173,Mortgage,2650000.0
COL-08174,LN-HM-08174,Mortgage,2910000.0
COL-08175,LN-HM-08175,Hypothecation,2490000.0
COL-08176,LN-HM-08176,Mortgage,2550000.0
COL-08177,LN-HM-08177,Hypothecation,1340000.0
COL-08178,LN-HM-08178,None,0.0
COL-08179,LN-HM-08179,Hypothecation,3610000.0
COL-08180,LN-HM-08180,None,0.0
COL-08181,LN-HM-08181,None,0.0
COL-08182,LN-HM-08182,None,0.0
COL-08183,LN-HM-08183,Mortgage,4850000.0
COL-08184,LN-HM-08184,Mortgage,4420000.0
COL-08185,LN-HM-08185,Hypothecation,2310000.0
COL-08186,LN-HM-08186,Mortgage,8420000.0
COL-08187,LN-HM-08187,None,0.0
COL-08188,LN-HM-08188,Hypothecation,2840000.0
COL-08189,LN-HM-08189,Mortgage,5460000.0
COL-08190,LN-HM-08190,Mortgage,8140000.0
COL-08191,LN-HM-08191,Mortgage,2820000.0
COL-08192,LN-HM-08192,Mortgage,4030000.0
COL-08193,LN-HM-08193,Mortgage,10290000.0
COL-08194,LN-HM-08194,Mortgage,2540000.0
COL-08195,LN-HM-08195,Mortgage,4410000.0
COL-08196,LN-HM-08196,Mortgage,8140000.0
COL-08197,LN-HM-08197,Mortgage,7280000.0
COL-08198,LN-HM-08198,Hypothecation,1470000.0
COL-08199,LN-HM-08199,Mortgage,13860000.0
COL-08200,LN-HM-08200,None,0.0
COL-08201,LN-HM-08201,None,0.0
COL-08202,LN-HM-08202,None,0.0
COL-08203,LN-HM-08203,Mortgage,11920000.0
COL-08204,LN-HM-08204,Hypothecation,1560000.0
COL-08205,LN-HM-08205,Mortgage,5450000.0
COL-08206,LN-HM-08206,Mortgage,9460000.0
COL-08207,LN-HM-08207,Mortgage,4540000.0
COL-08208,LN-HM-08208,None,0.0
COL-08209,LN-HM-08209,Mortgage,9260000.0
COL-08210,LN-HM-08210,None,0.0
COL-08211,LN-HM-08211,Mortgage,7250000.0
COL-08212,LN-HM-08212,Hypothecation,1130000.0
COL-08213,LN-HM-08213,Hypothecation,580000.0
COL-08214,LN-HM-08214,Hypothecation,940000.0
COL-08215,LN-HM-08215,Mortgage,3480000.0
COL-08216,LN-HM-08216,None,0.0
COL-08217,LN-HM-08217,None,0.0
COL-08218,LN-HM-08218,None,0.0
COL-08219,LN-HM-08219,Mortgage,3710000.0
COL-08220,LN-HM-08220,Mortgage,2190000.0
COL-08221,LN-HM-08221,None,0.0
COL-08222,LN-HM-08222,Hypothecation,2120000.0
COL-08223,LN-HM-08223,Mortgage,3150000.0
COL-08224,LN-HM-08224,None,0.0
COL-08225,LN-HM-08225,Mortgage,5990000.0
COL-08226,LN-HM-08226,Hypothecation,1950000.0
COL-08227,LN-HM-08227,None,0.0
COL-08228,LN-HM-08228,Mortgage,12680000.0
COL-08229,LN-HM-08229,Mortgage,5640000.0
COL-08230,LN-HM-08230,None,0.0
COL-08231,LN-HM-08231,Mortgage,4150000.0
COL-08232,LN-HM-08232,None,0.0
COL-08233,LN-HM-08233,Mortgage,7600000.0
COL-08234,LN-HM-08234,Mortgage,4610000.0
COL-08235,LN-HM-08235,None,0.0
COL-08236,LN-HM-08236,None,0.0
COL-08237,LN-HM-08237,Mortgage,5630000.0
COL-08238,LN-HM-08238,None,0.0
COL-08239,LN-HM-08239,Mortgage,7080000.0
COL-08240,LN-HM-08240,None,0.0
COL-08241,LN-HM-08241,Mortgage,5400000.0
COL-08242,LN-HM-08242,Mortgage,2870000.0
COL-08243,LN-HM-08243,Mortgage,4180000.0
COL-08244,LN-HM-08244,Hypothecation,930000.0
COL-08245,LN-HM-08245,Hypothecation,2590000.0
COL-08246,LN-HM-08246,Hypothecation,620000.0
COL-08247,LN-HM-08247,Mortgage,4000000.0
COL-08248,LN-HM-08248,Hypothecation,890000.0
COL-08249,LN-HM-08249,Mortgage,4240000.0
COL-08250,LN-HM-08250,None,0.0
COL-08251,LN-HM-08251,Hypothecation,840000.0
COL-08252,LN-HM-08252,Hypothecation,5890000.0
COL-08253,LN-HM-08253,None,0.0
COL-08254,LN-HM-08254,None,0.0
COL-08255,LN-HM-08255,Mortgage,3700000.0
COL-08256,LN-HM-08256,Mortgage,5330000.0
COL-08257,LN-HM-08257,Mortgage,3470000.0
COL-08258,LN-HM-08258,Mortgage,7370000.0
COL-08259,LN-HM-08259,Mortgage,1570000.0
COL-08260,LN-HM-08260,Mortgage,7640000.0
COL-08261,LN-HM-08261,Hypothecation,1090000.0
COL-08262,LN-HM-08262,Hypothecation,2210000.0
COL-08263,LN-HM-08263,None,0.0
COL-08264,LN-HM-08264,Mortgage,6260000.0
COL-08265,LN-HM-08265,Hypothecation,640000.0
COL-08266,LN-HM-08266,Hypothecation,3300000.0
COL-08267,LN-HM-08267,None,0.0
COL-08268,LN-HM-08268,Mortgage,2020000.0
COL-08269,LN-HM-08269,Hypothecation,1080000.0
COL-08270,LN-HM-08270,None,0.0
COL-08271,LN-HM-08271,Mortgage,3010000.0
COL-08272,LN-HM-08272,Mortgage,1350000.0
COL-08273,LN-HM-08273,None,0.0
COL-08274,LN-HM-08274,None,0.0
COL-08275,LN-HM-08275,Hypothecation,2290000.0
COL-08276,LN-HM-08276,Mortgage,10080000.0
COL-08277,LN-HM-08277,Mortgage,6340000.0
COL-08278,LN-HM-08278,None,0.0
COL-08279,LN-HM-08279,None,0.0
COL-08280,LN-HM-08280,Mortgage,7990000.0
COL-08281,LN-HM-08281,None,0.0
COL-08282,LN-HM-08282,None,0.0
COL-08283,LN-HM-08283,Mortgage,2000000.0
COL-08284,LN-HM-08284,Mortgage,5810000.0
COL-08285,LN-HM-08285,Mortgage,2850000.0
COL-08286,LN-HM-08286,Mortgage,5500000.0
COL-08287,LN-HM-08287,None,0.0
COL-08288,LN-HM-08288,None,0.0
COL-08289,LN-HM-08289,None,0.0
COL-08290,LN-HM-08290,Mortgage,2560000.0
COL-08291,LN-HM-08291,Mortgage,2390000.0
COL-08292,LN-HM-08292,Mortgage,6260000.0
COL-08293,LN-HM-08293,Mortgage,5270000.0
COL-08294,LN-HM-08294,Mortgage,1440000.0
COL-08295,LN-HM-08295,Mortgage,5590000.0
COL-08296,LN-HM-08296,Hypothecation,880000.0
COL-08297,LN-HM-08297,Mortgage,2160000.0
COL-08298,LN-HM-08298,Hypothecation,580000.0
COL-08299,LN-HM-08299,Mortgage,1940000.0
COL-08300,LN-HM-08300,None,0.0
COL-08301,LN-HM-08301,None,0.0
COL-08302,LN-HM-08302,Hypothecation,1420000.0
COL-08303,LN-HM-08303,None,0.0
COL-08304,LN-HM-08304,Mortgage,6900000.0
COL-08305,LN-HM-08305,None,0.0
COL-08306,LN-HM-08306,Mortgage,1690000.0
COL-08307,LN-HM-08307,Mortgage,8560000.0
COL-08308,LN-HM-08308,None,0.0
COL-08309,LN-HM-08309,Mortgage,1750000.0
COL-08310,LN-HM-08310,Mortgage,9210000.0
COL-08311,LN-HM-08311,Mortgage,3160000.0
COL-08312,LN-HM-08312,Hypothecation,760000.0
COL-08313,LN-HM-08313,Mortgage,3330000.0
COL-08314,LN-HM-08314,Hypothecation,2530000.0
COL-08315,LN-HM-08315,Mortgage,6820000.0
COL-08316,LN-HM-08316,Mortgage,4080000.0
COL-08317,LN-HM-08317,None,0.0
COL-08318,LN-HM-08318,Mortgage,1690000.0
COL-08319,LN-HM-08319,Mortgage,3530000.0
COL-08320,LN-HM-08320,Hypothecation,3310000.0
COL-08321,LN-HM-08321,None,0.0
COL-08322,LN-HM-08322,Mortgage,8440000.0
COL-08323,LN-HM-08323,None,0.0
COL-08324,LN-HM-08324,Mortgage,5310000.0
COL-08325,LN-HM-08325,Hypothecation,660000.0
COL-08326,LN-HM-08326,Mortgage,3290000.0
COL-08327,LN-HM-08327,Mortgage,8070000.0
COL-08328,LN-HM-08328,None,0.0
COL-08329,LN-HM-08329,Hypothecation,2100000.0
COL-08330,LN-HM-08330,Mortgage,2970000.0
COL-08331,LN-HM-08331,None,0.0
COL-08332,LN-HM-08332,Mortgage,2730000.0
COL-08333,LN-HM-08333,Mortgage,5210000.0
COL-08334,LN-HM-08334,Mortgage,1990000.0
COL-08335,LN-HM-08335,Mortgage,3510000.0
COL-08336,LN-HM-08336,None,0.0
COL-08337,LN-HM-08337,Mortgage,3900000.0
COL-08338,LN-HM-08338,Mortgage,6580000.0
COL-08339,LN-HM-08339,None,0.0
COL-08340,LN-HM-08340,Mortgage,1020000.0
COL-08341,LN-HM-08341,Mortgage,2500000.0
COL-08342,LN-HM-08342,Mortgage,1130000.0
COL-08343,LN-HM-08343,Mortgage,5550000.0
COL-08344,LN-HM-08344,Hypothecation,1040000.0
COL-08345,LN-HM-08345,Hypothecation,1200000.0
COL-08346,LN-HM-08346,Mortgage,2870000.0
COL-08347,LN-HM-08347,Mortgage,4780000.0
COL-08348,LN-HM-08348,Mortgage,1350000.0
COL-08349,LN-HM-08349,None,0.0
COL-08350,LN-HM-08350,Mortgage,4980000.0
COL-08351,LN-HM-08351,None,0.0
COL-08352,LN-HM-08352,Mortgage,2460000.0
COL-08353,LN-HM-08353,Mortgage,4940000.0
COL-08354,LN-HM-08354,Hypothecation,440000.0
COL-08355,LN-HM-08355,Mortgage,5730000.0
COL-08356,LN-HM-08356,None,0.0
COL-08357,LN-HM-08357,Hypothecation,1410000.0
COL-08358,LN-HM-08358,Hypothecation,2910000.0
COL-08359,LN-HM-08359,Mortgage,21890000.0
COL-08360,LN-HM-08360,Mortgage,1680000.0
COL-08361,LN-HM-08361,Mortgage,3150000.0
COL-08362,LN-HM-08362,None,0.0
COL-08363,LN-HM-08363,Mortgage,6840000.0
COL-08364,LN-HM-08364,Mortgage,4050000.0
COL-08365,LN-HM-08365,None,0.0
COL-08366,LN-HM-08366,Hypothecation,1150000.0
COL-08367,LN-HM-08367,None,0.0
COL-08368,LN-HM-08368,Mortgage,4710000.0
COL-08369,LN-HM-08369,None,0.0
COL-08370,LN-HM-08370,None,0.0
COL-08371,LN-HM-08371,None,0.0
COL-08372,LN-HM-08372,Mortgage,9480000.0
COL-08373,LN-HM-08373,Mortgage,3950000.0
COL-08374,LN-HM-08374,None,0.0
COL-08375,LN-HM-08375,None,0.0
COL-08376,LN-HM-08376,Mortgage,4030000.0
COL-08377,LN-HM-08377,Mortgage,5330000.0
COL-08378,LN-HM-08378,None,0.0
COL-08379,LN-HM-08379,Mortgage,6400000.0
COL-08380,LN-HM-08380,None,0.0
COL-08381,LN-HM-08381,None,0.0
COL-08382,LN-HM-08382,Mortgage,6070000.0
COL-08383,LN-HM-08383,None,0.0
COL-08384,LN-HM-08384,Mortgage,2670000.0
COL-08385,LN-HM-08385,Mortgage,7320000.0
COL-08386,LN-HM-08386,Hypothecation,2190000.0
COL-08387,LN-HM-08387,Mortgage,7530000.0
COL-08388,LN-HM-08388,Mortgage,3360000.0
COL-08389,LN-HM-08389,Mortgage,3680000.0
COL-08390,LN-HM-08390,Mortgage,3770000.0
COL-08391,LN-HM-08391,Mortgage,1780000.0
COL-08392,LN-HM-08392,Mortgage,1860000.0
COL-08393,LN-HM-08393,Hypothecation,1240000.0
COL-08394,LN-HM-08394,Mortgage,1260000.0
COL-08395,LN-HM-08395,Mortgage,4550000.0
COL-08396,LN-HM-08396,Mortgage,2820000.0
COL-08397,LN-HM-08397,Mortgage,5130000.0
COL-08398,LN-HM-08398,Hypothecation,1970000.0
COL-08399,LN-HM-08399,Hypothecation,640000.0
COL-08400,LN-HM-08400,Hypothecation,1420000.0
COL-08401,LN-HM-08401,None,0.0
COL-08402,LN-HM-08402,None,0.0
COL-08403,LN-HM-08403,Mortgage,3370000.0
COL-08404,LN-HM-08404,None,0.0
COL-08405,LN-HM-08405,Hypothecation,830000.0
COL-08406,LN-HM-08406,Mortgage,3170000.0
COL-08407,LN-HM-08407,Mortgage,5330000.0
COL-08408,LN-HM-08408,Hypothecation,1340000.0
COL-08409,LN-HM-08409,Mortgage,2560000.0
COL-08410,LN-HM-08410,Mortgage,2530000.0
COL-08411,LN-HM-08411,Mortgage,3640000.0
COL-08412,LN-HM-08412,Mortgage,9780000.0
COL-08413,LN-HM-08413,Mortgage,3280000.0
COL-08414,LN-HM-08414,None,0.0
COL-08415,LN-HM-08415,Hypothecation,1130000.0
COL-08416,LN-HM-08416,Mortgage,3950000.0
COL-08417,LN-HM-08417,None,0.0
COL-08418,LN-HM-08418,Mortgage,8450000.0
COL-08419,LN-HM-08419,Mortgage,5530000.0
COL-08420,LN-HM-08420,Mortgage,4270000.0
COL-08421,LN-HM-08421,None,0.0
COL-08422,LN-HM-08422,Mortgage,3110000.0
COL-08423,LN-HM-08423,Hypothecation,2050000.0
COL-08424,LN-HM-08424,Mortgage,7340000.0
COL-08425,LN-HM-08425,None,0.0
COL-08426,LN-HM-08426,Mortgage,8720000.0
COL-08427,LN-HM-08427,Mortgage,6440000.0
COL-08428,LN-HM-08428,Mortgage,2230000.0
COL-08429,LN-HM-08429,None,0.0
COL-08430,LN-HM-08430,Mortgage,2610000.0
COL-08431,LN-HM-08431,Mortgage,1670000.0
COL-08432,LN-HM-08432,Mortgage,3120000.0
COL-08433,LN-HM-08433,None,0.0
COL-08434,LN-HM-08434,Hypothecation,2540000.0
COL-08435,LN-HM-08435,Mortgage,6000000.0
COL-08436,LN-HM-08436,Mortgage,8280000.0
COL-08437,LN-HM-08437,Mortgage,4770000.0
COL-08438,LN-HM-08438,Mortgage,2720000.0
COL-08439,LN-HM-08439,None,0.0
COL-08440,LN-HM-08440,Mortgage,1450000.0
COL-08441,LN-HM-08441,None,0.0
COL-08442,LN-HM-08442,Hypothecation,2510000.0
COL-08443,LN-HM-08443,None,0.0
COL-08444,LN-HM-08444,Mortgage,6260000.0
COL-08445,LN-HM-08445,Hypothecation,1570000.0
COL-08446,LN-HM-08446,Hypothecation,2160000.0
COL-08447,LN-HM-08447,Mortgage,1570000.0
COL-08448,LN-HM-08448,Hypothecation,3530000.0
COL-08449,LN-HM-08449,None,0.0
COL-08450,LN-HM-08450,None,0.0
COL-08451,LN-HM-08451,Mortgage,9590000.0
COL-08452,LN-HM-08452,Hypothecation,1320000.0
COL-08453,LN-HM-08453,None,0.0
COL-08454,LN-HM-08454,Mortgage,9930000.0
COL-08455,LN-HM-08455,Mortgage,5450000.0
COL-08456,LN-HM-08456,Mortgage,3030000.0
COL-08457,LN-HM-08457,None,0.0
COL-08458,LN-HM-08458,Hypothecation,2850000.0
COL-08459,LN-HM-08459,Mortgage,2160000.0
COL-08460,LN-HM-08460,None,0.0
COL-08461,LN-HM-08461,None,0.0
COL-08462,LN-HM-08462,Hypothecation,830000.0
COL-08463,LN-HM-08463,None,0.0
COL-08464,LN-HM-08464,None,0.0
COL-08465,LN-HM-08465,Mortgage,1150000.0
COL-08466,LN-HM-08466,Hypothecation,1020000.0
COL-08467,LN-HM-08467,Mortgage,2130000.0
COL-08468,LN-HM-08468,Mortgage,5200000.0
COL-08469,LN-HM-08469,Mortgage,13090000.0
COL-08470,LN-HM-08470,Mortgage,5180000.0
COL-08471,LN-HM-08471,None,0.0
COL-08472,LN-HM-08472,Hypothecation,2740000.0
COL-08473,LN-HM-08473,Mortgage,3910000.0
COL-08474,LN-HM-08474,Mortgage,3740000.0
COL-08475,LN-HM-08475,Mortgage,3640000.0
COL-08476,LN-HM-08476,Mortgage,4730000.0
COL-08477,LN-HM-08477,Mortgage,4200000.0
COL-08478,LN-HM-08478,Hypothecation,600000.0
COL-08479,LN-HM-08479,Mortgage,4320000.0
COL-08480,LN-HM-08480,Hypothecation,1460000.0
COL-08481,LN-HM-08481,Mortgage,4900000.0
COL-08482,LN-HM-08482,Mortgage,1000000.0
COL-08483,LN-HM-08483,Mortgage,4140000.0
COL-08484,LN-HM-08484,Mortgage,6020000.0
COL-08485,LN-HM-08485,None,0.0
COL-08486,LN-HM-08486,Mortgage,1450000.0
COL-08487,LN-HM-08487,Mortgage,1400000.0
COL-08488,LN-HM-08488,None,0.0
COL-08489,LN-HM-08489,Mortgage,3820000.0
COL-08490,LN-HM-08490,Hypothecation,910000.0
COL-08491,LN-HM-08491,None,0.0
COL-08492,LN-HM-08492,Mortgage,2060000.0
COL-08493,LN-HM-08493,Mortgage,1740000.0
COL-08494,LN-HM-08494,Hypothecation,360000.0
COL-08495,LN-HM-08495,Mortgage,1500000.0
COL-08496,LN-HM-08496,None,0.0
COL-08497,LN-HM-08497,None,0.0
COL-08498,LN-HM-08498,Hypothecation,1570000.0
COL-08499,LN-HM-08499,Mortgage,6070000.0
COL-08500,LN-HM-08500,None,0.0
COL-08501,LN-HM-08501,None,0.0
COL-08502,LN-HM-08502,None,0.0
COL-08503,LN-HM-08503,Mortgage,5740000.0
COL-08504,LN-HM-08504,Hypothecation,2410000.0
COL-08505,LN-HM-08505,None,0.0
COL-08506,LN-HM-08506,Mortgage,1810000.0
COL-08507,LN-HM-08507,Mortgage,4060000.0
COL-08508,LN-HM-08508,None,0.0
COL-08509,LN-HM-08509,Mortgage,8510000.0
COL-08510,LN-HM-08510,Hypothecation,1570000.0
COL-08511,LN-HM-08511,Mortgage,4660000.0
COL-08512,LN-HM-08512,None,0.0
COL-08513,LN-HM-08513,Mortgage,2840000.0
COL-08514,LN-HM-08514,Hypothecation,1350000.0
COL-08515,LN-HM-08515,Mortgage,19790000.0
COL-08516,LN-HM-08516,Mortgage,3710000.0
COL-08517,LN-HM-08517,Hypothecation,2020000.0
COL-08518,LN-HM-08518,None,0.0
COL-08519,LN-HM-08519,Mortgage,3280000.0
COL-08520,LN-HM-08520,Mortgage,5560000.0
