CUSTOMER_ID,EXISTING_EMI,TOTAL_ASSETS,TOTAL_OBLIGATIONS
RET-08443,10000.0,3410000.0,137761.7098223287
RET-08444,6000.0,8470000.0,189013.87140326534
RET-08445,7000.0,3630000.0,126890.7460710057
RET-08446,27000.0,2580000.0,655315.283590747
RET-08447,4000.0,1650000.0,99274.08953276426
RET-08448,35000.0,4660000.0,629577.0936781057
RET-08449,5000.0,3960000.0,140315.55819411678
RET-08450,11000.0,1560000.0,312962.07649759616
RET-08451,48000.0,13160000.0,1386204.867571908
RET-08452,6000.0,8650000.0,91845.1170470831
RET-08453,16000.0,3230000.0,379254.56677783723
RET-08454,7000.0,5480000.0,178849.24556601717
RET-08455,16000.0,2840000.0,232034.97440835423
RET-08456,13000.0,4810000.0,226106.65638792285
RET-08457,26000.0,6600000.0,365551.02484853356
RET-08458,42000.0,10410000.0,599069.2287427197
RET-08459,6000.0,4450000.0,85424.8506581961
RET-08460,65000.0,10340000.0,1510246.7363137049
RET-08461,5000.0,2540000.0,174227.69215210003
RET-08462,14000.0,790000.0,179224.97633214545
RET-08463,29000.0,13510000.0,546687.527770073
RET-08464,43000.0,11490000.0,956789.4726832067
RET-08465,5000.0,1250000.0,64112.5962686375
RET-08466,0.0,7420000.0,0.0
RET-08467,5000.0,1410000.0,64794.838933444546
RET-08468,13000.0,13660000.0,374240.0237664005
RET-08469,81000.0,15250000.0,1187150.7825652964
RET-08470,14000.0,1860000.0,203257.0342121977
RET-08471,8000.0,2670000.0,117535.67150613939
RET-08472,48000.0,2950000.0,773362.8806322286
RET-08473,25000.0,1380000.0,418892.3274875259
RET-08474,4000.0,2910000.0,131475.09375515857
RET-08475,18000.0,2280000.0,440040.9552394449
RET-08476,20000.0,2080000.0,464105.9628338962
RET-08477,2000.0,7930000.0,54945.7152373286
RET-08478,0.0,1440000.0,0.0
RET-08479,27000.0,4500000.0,699332.2640083466
RET-08480,11000.0,2040000.0,120625.7170886274
RET-08481,29000.0,6170000.0,708283.7547883602
RET-08482,1000.0,1290000.0,28427.863601663033
RET-08483,33000.0,9560000.0,336728.18609094084
RET-08484,17000.0,8450000.0,204907.11249380794
RET-08485,8000.0,7030000.0,120870.2830646322
RET-08486,3000.0,2400000.0,91748.52277386423
RET-08487,14000.0,2950000.0,439540.66189604305
RET-08488,5000.0,1940000.0,143840.8068944908
RET-08489,6000.0,7170000.0,80630.67656267677
RET-08490,16000.0,5310000.0,417708.237143385
RET-08491,2000.0,7230000.0,35390.90842051958
RET-08492,10000.0,2950000.0,120043.29755991664
RET-08493,12000.0,2450000.0,279939.0920430451
RET-08494,2000.0,2900000.0,67242.01275870507
RET-08495,6000.0,3930000.0,94693.77366885688
RET-08496,18000.0,2470000.0,463008.7210171766
RET-08497,16000.0,3620000.0,414002.2264477165
RET-08498,1000.0,6770000.0,33228.18581785251
RET-08499,6000.0,12720000.0,143880.80206353404
RET-08500,19000.0,4430000.0,279705.95397513313
RET-08501,10000.0,10910000.0,108744.11243440061
RET-08502,25000.0,3160000.0,590682.6791630671
RET-08503,2000.0,4630000.0,40816.81636585882
RET-08504,6000.0,7970000.0,108918.07067392704
RET-08505,13000.0,7190000.0,451990.52895290597
RET-08506,3000.0,4230000.0,106557.16238491294
RET-08507,21000.0,4920000.0,578686.2854595218
RET-08508,22000.0,2750000.0,589933.1502038536
RET-08509,48000.0,7880000.0,862425.6505884881
RET-08510,18000.0,4700000.0,213804.273001836
RET-08511,1000.0,6520000.0,16936.62937807946
RET-08512,57000.0,9330000.0,851268.7777967014
RET-08513,13000.0,2000000.0,445023.0132253885
RET-08514,7000.0,5880000.0,157679.1943488625
RET-08515,70000.0,18390000.0,753983.4266457256
RET-08516,25000.0,9790000.0,377065.4576467429
RET-08517,37000.0,7060000.0,1114427.3211933973
RET-08518,46000.0,19860000.0,948501.7388935892
RET-08519,10000.0,1660000.0,350187.37039335654
RET-08520,23000.0,9690000.0,676273.653242177
RET-08521,1000.0,2500000.0,26605.741322473776
RET-08522,82000.0,25370000.0,2707663.3359540785
RET-08523,65000.0,12670000.0,1451749.3705425798
RET-08524,43000.0,2610000.0,1126894.465811766
RET-08525,33000.0,12150000.0,923761.6658965964
RET-08526,12000.0,4690000.0,174077.15149089458
RET-08527,47000.0,8040000.0,625909.789505304
RET-08528,7000.0,4680000.0,119020.68045730618
RET-08529,32000.0,10400000.0,725361.6886371687
RET-08530,0.0,3090000.0,0.0
RET-08531,13000.0,10150000.0,245994.74816792764
RET-08532,77000.0,4020000.0,1082944.072173214
RET-08533,6000.0,10750000.0,99353.36250192343
RET-08534,31000.0,4760000.0,509538.8228929681
RET-08535,21000.0,8030000.0,504368.578666483
RET-08536,20000.0,4160000.0,302480.1865861657
RET-08537,15000.0,3960000.0,225166.86889634968
RET-08538,33000.0,22550000.0,1076269.3089962422
RET-08539,1000.0,10240000.0,24497.9599867131
RET-08540,15000.0,4370000.0,336311.5598029002
RET-08541,7000.0,6450000.0,206164.19509216334
RET-08542,35000.0,36150000.0,494125.9098080761
RET-08543,10000.0,5520000.0,177914.77325970092
RET-08544,24000.0,5730000.0,526198.3900978144
RET-08545,4000.0,5640000.0,124658.40867465346
RET-08546,38000.0,9960000.0,534143.1496177558
RET-08547,13000.0,1850000.0,452015.212436415
RET-08548,9000.0,3780000.0,176921.18143419788
RET-08549,2000.0,5990000.0,71325.27627884873
RET-08550,15000.0,1310000.0,367558.2452322746
RET-08551,5000.0,2860000.0,102525.13783939168
RET-08552,28000.0,8750000.0,698203.1028695549
RET-08553,17000.0,2560000.0,340526.68448275607
RET-08554,16000.0,3520000.0,272168.5844885066
RET-08555,7000.0,1950000.0,161318.9956313457
RET-08556,6000.0,2090000.0,105961.7818973024
RET-08557,2000.0,5190000.0,68165.88225118758
RET-08558,22000.0,2350000.0,459982.1967666341
RET-08559,7000.0,10210000.0,130001.63738836683
RET-08560,16000.0,4940000.0,337368.41620765836
RET-08561,20000.0,4350000.0,422754.19051707763
RET-08562,20000.0,3790000.0,532619.7013160215
RET-08563,14000.0,1700000.0,270640.5891952385
RET-08564,36000.0,12170000.0,797228.1785850067
RET-08565,12000.0,2950000.0,280608.13141801546
RET-08566,12000.0,2310000.0,261401.3774849786
RET-08567,24000.0,10730000.0,384653.0563775989
RET-08568,5000.0,5030000.0,54258.12918299319
RET-08569,9000.0,1690000.0,190353.8570310071
RET-08570,24000.0,1770000.0,733513.2808668545
RET-08571,38000.0,9460000.0,718483.2207303542
RET-08572,25000.0,7180000.0,565434.1434541714
RET-08573,15000.0,17910000.0,279277.3808697301
RET-08574,97000.0,19570000.0,2625114.5735042575
RET-08575,19000.0,9660000.0,336083.1593134454
RET-08576,12000.0,1630000.0,186300.91763568373
RET-08577,6000.0,2590000.0,113098.1072392086
RET-08578,9000.0,3890000.0,310034.63392667525
RET-08579,6000.0,1130000.0,78535.6201592177
RET-08580,8000.0,3640000.0,192355.54990796823
RET-08581,9000.0,10030000.0,242675.10657966573
RET-08582,17000.0,1210000.0,316140.80771538557
RET-08583,9000.0,14390000.0,290437.45509015425
RET-08584,9000.0,840000.0,251392.1703711331
RET-08585,18000.0,8880000.0,260771.8173399005
RET-08586,17000.0,4690000.0,290796.1354886602
RET-08587,8000.0,6050000.0,184758.76189515705
RET-08588,18000.0,4570000.0,337521.2174070272
RET-08589,10000.0,6010000.0,323014.82129982446
RET-08590,27000.0,2290000.0,628066.7866099409
RET-08591,20000.0,9530000.0,247551.32781556604
RET-08592,0.0,5070000.0,0.0
RET-08593,43000.0,11520000.0,1508545.1795637095
RET-08594,36000.0,8360000.0,804117.4078075865
RET-08595,11000.0,5080000.0,322149.1215603861
RET-08596,4000.0,4590000.0,122982.25518300626
RET-08597,2000.0,4140000.0,21339.880282223425
RET-08598,25000.0,10830000.0,557705.2744103936
RET-08599,9000.0,1180000.0,130006.74612166978
RET-08600,9000.0,8360000.0,227324.8113345529
RET-08601,6000.0,6200000.0,108317.77319805292
RET-08602,16000.0,3160000.0,375224.03376350505
RET-08603,17000.0,3620000.0,227350.1120051994
RET-08604,68000.0,7630000.0,952562.2830195505
RET-08605,13000.0,4940000.0,296766.7096468896
RET-08606,26000.0,1270000.0,821935.8776448373
RET-08607,1000.0,12760000.0,33070.64044630292
RET-08608,8000.0,6580000.0,268386.3764488818
RET-08609,9000.0,5770000.0,115984.55431593255
RET-08610,22000.0,5700000.0,346445.02945542167
RET-08611,6000.0,3470000.0,68608.31780887871
RET-08612,28000.0,5430000.0,465658.7850561219
RET-08613,0.0,9290000.0,0.0
RET-08614,40000.0,4980000.0,760096.0315095749
RET-08615,10000.0,5360000.0,320260.8197350436
RET-08616,10000.0,3940000.0,136903.5364983603
RET-08617,38000.0,6330000.0,1082091.4095140104
RET-08618,35000.0,16740000.0,786141.1175849304
RET-08619,6000.0,2980000.0,67241.86066341093
RET-08620,2000.0,3620000.0,44615.04587796803
RET-08621,23000.0,1700000.0,249286.186132726
RET-08622,18000.0,3120000.0,410618.74864800175
RET-08623,65000.0,9630000.0,1783036.262148653
RET-08624,13000.0,2890000.0,130188.15533417935
RET-08625,0.0,5530000.0,0.0
RET-08626,10000.0,4360000.0,246985.67163491226
RET-08627,18000.0,6460000.0,627033.4958532262
RET-08628,4000.0,2070000.0,81006.54315873912
RET-08629,11000.0,1290000.0,239510.09542108641
RET-08630,6000.0,1980000.0,160908.49897580052
RET-08631,12000.0,1880000.0,378224.0225368019
RET-08632,18000.0,5290000.0,247202.1251925658
RET-08633,30000.0,7580000.0,587941.0228938769
RET-08634,9000.0,1590000.0,274823.7124287344
RET-08635,18000.0,5160000.0,339906.63597832
RET-08636,15000.0,8050000.0,327727.8391200193
RET-08637,21000.0,5440000.0,488323.42675436416
RET-08638,24000.0,7270000.0,449963.323051321
RET-08639,17000.0,2860000.0,517613.7915511569
RET-08640,7000.0,4690000.0,128022.94862258613
RET-08641,2000.0,2950000.0,55675.13573998887
RET-08642,30000.0,10460000.0,594387.4883948149
RET-08643,17000.0,6980000.0,555069.6844550914
RET-08644,14000.0,3100000.0,258390.0582891232
RET-08645,30000.0,12820000.0,423626.81775759126
RET-08646,2000.0,3540000.0,42050.563085508606
RET-08647,6000.0,1190000.0,214538.57863578992
RET-08648,15000.0,12920000.0,489241.9883329929
RET-08649,11000.0,2120000.0,176001.27130558406
RET-08650,4000.0,2100000.0,87600.56561929059
RET-08651,24000.0,4890000.0,828294.5735708002
RET-08652,3000.0,3260000.0,80321.73841371787
RET-08653,78000.0,18690000.0,2010246.9056286777
RET-08654,49000.0,19810000.0,1157064.6154050196
RET-08655,5000.0,1670000.0,57486.24968156508
RET-08656,2000.0,3150000.0,30540.552275393187
RET-08657,8000.0,4550000.0,117134.57024310986
RET-08658,2000.0,4000000.0,66980.20336835606
RET-08659,18000.0,2590000.0,563460.0401115334
RET-08660,10000.0,7540000.0,210089.16815846608
RET-08661,5000.0,1710000.0,174596.24757967316
RET-08662,10000.0,1850000.0,353590.1174710184
RET-08663,5000.0,3630000.0,80762.13445764278
RET-08664,45000.0,10010000.0,695343.6003746486
RET-08665,3000.0,1110000.0,40043.80174453189
RET-08666,10000.0,1070000.0,157134.77641780055
RET-08667,3000.0,890000.0,81472.58567673713
RET-08668,17000.0,1610000.0,473405.69193427265
RET-08669,7000.0,9150000.0,86223.30126081637
RET-08670,27000.0,8860000.0,552110.3275879007
RET-08671,0.0,11220000.0,0.0
RET-08672,0.0,3850000.0,0.0
RET-08673,8000.0,1740000.0,181242.05442559812
RET-08674,50000.0,12440000.0,654881.8834800173
RET-08675,22000.0,6260000.0,254642.956230684
RET-08676,11000.0,1730000.0,148990.0426177874
RET-08677,4000.0,7470000.0,88359.1037758466
RET-08678,12000.0,1750000.0,216231.46112450352
RET-08679,7000.0,1140000.0,240493.77601559853
RET-08680,3000.0,2490000.0,61306.04012579173
RET-08681,29000.0,9760000.0,511688.2075219682
RET-08682,15000.0,3710000.0,390871.01032625756
RET-08683,3000.0,1650000.0,84438.24726734767
RET-08684,2000.0,2900000.0,64955.28298588877
RET-08685,120000.0,24140000.0,3661818.5144523517
RET-08686,16000.0,3860000.0,474085.1257804007
RET-08687,16000.0,15610000.0,239558.9339403135
RET-08688,14000.0,3960000.0,235457.36061125674
RET-08689,17000.0,5110000.0,256632.19006837322
RET-08690,61000.0,16880000.0,1121993.2055395935
RET-08691,28000.0,4220000.0,891558.3803853363
RET-08692,26000.0,8460000.0,592802.4493745083
RET-08693,25000.0,9510000.0,641218.8037650409
RET-08694,114000.0,18160000.0,3254558.5932303746
RET-08695,1000.0,4900000.0,22263.481510050115
RET-08696,26000.0,10590000.0,356832.4578631217
RET-08697,9000.0,2310000.0,166099.85374183816
RET-08698,12000.0,4350000.0,294381.69563120947
RET-08699,12000.0,1070000.0,304871.4714755738
RET-08700,42000.0,18060000.0,670279.2495427832
RET-08701,9000.0,1240000.0,265246.0686778884
RET-08702,33000.0,4510000.0,481737.52894
RET-08703,18000.0,5000000.0,202142.91381939832
RET-08704,22000.0,7660000.0,266022.3363379521
RET-08705,13000.0,2070000.0,225426.7971726331
RET-08706,17000.0,5580000.0,566384.213371424
RET-08707,70000.0,21870000.0,2016820.5417152836
RET-08708,43000.0,6670000.0,628461.3035546715
RET-08709,20000.0,9000000.0,352939.2900200754
RET-08710,24000.0,13190000.0,302300.6829645868
RET-08711,3000.0,4500000.0,94949.51186565415
RET-08712,40000.0,6100000.0,767931.249535622
RET-08713,8000.0,1540000.0,119570.9481739199
RET-08714,26000.0,1790000.0,860423.6670399498
RET-08715,24000.0,4440000.0,515410.1690386861
RET-08716,4000.0,3290000.0,142677.4465618708
RET-08717,38000.0,8180000.0,772563.4931119026
RET-08718,13000.0,5270000.0,347645.46838275174
RET-08719,13000.0,2720000.0,167975.977631417
RET-08720,7000.0,1530000.0,218522.2264037986
RET-08721,5000.0,2010000.0,153624.8707576105
RET-08722,25000.0,7070000.0,633632.2081168249
RET-08723,5000.0,1600000.0,61113.95563845614
RET-08724,14000.0,2040000.0,198844.9781105126
RET-08725,15000.0,4980000.0,444300.3119885321
RET-08726,46000.0,2790000.0,734067.7446857718
RET-08727,10000.0,7760000.0,241168.55881737202
RET-08728,15000.0,1670000.0,208318.25963367228
RET-08729,21000.0,5840000.0,396620.6501300735
RET-08730,10000.0,2450000.0,292607.5463849553
RET-08731,15000.0,5470000.0,238498.79579518127
RET-08732,16000.0,4850000.0,341738.4316743523
RET-08733,3000.0,5240000.0,87427.5193356898
RET-08734,23000.0,10770000.0,773831.9353627339
RET-08735,13000.0,2630000.0,457562.730255536
RET-08736,18000.0,8250000.0,317664.6666221215
RET-08737,9000.0,1010000.0,141284.28792839998
RET-08738,1000.0,850000.0,31461.301043292446
RET-08739,15000.0,3550000.0,174359.49047635956
RET-08740,8000.0,1340000.0,223099.41869804336
RET-08741,35000.0,6940000.0,1091735.422109812
RET-08742,43000.0,2650000.0,947799.902091702
RET-08743,7000.0,2940000.0,231001.97933847003
RET-08744,15000.0,1820000.0,246429.4162612899
RET-08745,24000.0,8920000.0,725483.6171199706
RET-08746,26000.0,5980000.0,751368.3456487998
RET-08747,33000.0,15900000.0,1008533.7653155181
RET-08748,37000.0,4910000.0,664244.7972590107
RET-08749,6000.0,2940000.0,85157.01729208439
RET-08750,21000.0,1630000.0,704877.0616934192
RET-08751,18000.0,6340000.0,325818.79298249184
RET-08752,16000.0,1970000.0,176684.00481246898
RET-08753,32000.0,5180000.0,583835.1792853186
RET-08754,11000.0,5890000.0,289222.11296293786
RET-08755,2000.0,4030000.0,30546.751547840773
RET-08756,24000.0,4760000.0,302119.6585789602
RET-08757,4000.0,1770000.0,71603.97871840087
RET-08758,36000.0,7240000.0,906662.9042491784
RET-08759,31000.0,3950000.0,385059.71013856796
RET-08760,93000.0,12300000.0,1726568.9614805523
RET-08761,3000.0,3340000.0,77933.82678455315
RET-08762,10000.0,4100000.0,156297.93660671357
RET-08763,11000.0,1700000.0,170435.96057127614
RET-08764,0.0,3980000.0,0.0
RET-08765,1000.0,2370000.0,29463.33036626574
RET-08766,33000.0,10040000.0,391876.81809619436
RET-08767,24000.0,14330000.0,695394.5146943018
RET-08768,5000.0,4090000.0,59595.69387033392
RET-08769,7000.0,4600000.0,212847.6668806038
RET-08770,1000.0,2070000.0,18891.39110986986
RET-08771,6000.0,3070000.0,146863.02592547436
RET-08772,3000.0,9380000.0,59475.02424303508
RET-08773,8000.0,4970000.0,141968.30374358958
RET-08774,89000.0,6080000.0,2798273.9441491202
RET-08775,50000.0,6730000.0,1355037.8236330033
RET-08776,10000.0,4870000.0,157849.87347130183
RET-08777,19000.0,2490000.0,451995.0101971223
RET-08778,1000.0,4180000.0,11714.182516652443
RET-08779,13000.0,22300000.0,322618.9282436907
RET-08780,3000.0,1710000.0,91644.1709969762
RET-08781,29000.0,11000000.0,821573.0352411497
RET-08782,3000.0,7920000.0,74787.79619844531
RET-08783,3000.0,11220000.0,94753.54303884672
RET-08784,17000.0,1720000.0,307391.8946953341
RET-08785,23000.0,4110000.0,514745.86807349935
RET-08786,9000.0,6730000.0,156794.12858677172
RET-08787,19000.0,3280000.0,385337.3349028957
RET-08788,30000.0,9360000.0,700065.9140932142
RET-08789,12000.0,4030000.0,236602.81885092976
RET-08790,1000.0,1170000.0,11945.899562511539
RET-08791,41000.0,4820000.0,589823.1755421823
RET-08792,43000.0,15710000.0,1376853.2820635752
RET-08793,48000.0,12590000.0,788580.6784111429
RET-08794,8000.0,780000.0,118529.18202718397
RET-08795,20000.0,8220000.0,461481.61486621434
RET-08796,25000.0,2620000.0,581968.6037395502
RET-08797,15000.0,5120000.0,509222.6331305954
RET-08798,31000.0,8400000.0,768699.2144091731
RET-08799,19000.0,3810000.0,619435.6781192134
RET-08800,23000.0,8040000.0,307108.13677169866
RET-08801,146000.0,32100000.0,1696410.441188526
RET-08802,24000.0,7570000.0,361698.8371667301
RET-08803,12000.0,9150000.0,390718.2084332879
RET-08804,12000.0,7950000.0,314660.14731213957
RET-08805,26000.0,4260000.0,545726.4026507299
RET-08806,14000.0,3990000.0,227937.7727668791
RET-08807,10000.0,1490000.0,260652.5270345549
RET-08808,23000.0,1780000.0,316455.91184372205
RET-08809,10000.0,6640000.0,252465.1750056944
RET-08810,4000.0,850000.0,86383.04284097836
RET-08811,61000.0,22940000.0,918881.5397706394
RET-08812,16000.0,2210000.0,188233.58259983247
RET-08813,61000.0,16330000.0,1297239.2249817157
RET-08814,0.0,1060000.0,0.0
RET-08815,66000.0,15470000.0,895384.9760249547
RET-08816,17000.0,3610000.0,177170.69329050794
RET-08817,42000.0,9010000.0,1066197.7233636684
RET-08818,9000.0,7160000.0,158498.6556460916
RET-08819,38000.0,6510000.0,569797.4411060347
RET-08820,31000.0,9690000.0,744246.1382759374
RET-08821,14000.0,2400000.0,245240.26283403023
RET-08822,12000.0,1860000.0,236296.59922344147
RET-08823,18000.0,3210000.0,610212.6979014506
RET-08824,9000.0,1650000.0,114604.97197883617
RET-08825,10000.0,5670000.0,354801.71381932026
RET-08826,3000.0,5470000.0,70710.11504691276
RET-08827,1000.0,2610000.0,18950.654381379758
RET-08828,18000.0,6710000.0,379874.6588370745
RET-08829,9000.0,5560000.0,134726.67144136172
RET-08830,3000.0,4350000.0,34020.47747200422
RET-08831,23000.0,10530000.0,402523.8758107077
RET-08832,23000.0,6270000.0,642005.1037624079
RET-08833,11000.0,1290000.0,150393.44537771767
RET-08834,5000.0,4670000.0,53890.70011679997
RET-08835,8000.0,1180000.0,117230.77022095062
RET-08836,6000.0,7260000.0,209411.9304788869
RET-08837,24000.0,12360000.0,746712.4405458022
RET-08838,52000.0,14230000.0,755469.3990852769
RET-08839,16000.0,5590000.0,334380.6045714178
RET-08840,8000.0,2580000.0,137265.8166955495
RET-08841,5000.0,1580000.0,101030.16874708374
RET-08842,43000.0,9140000.0,681817.7474931598
RET-08843,5000.0,1630000.0,116363.73595022253
RET-08844,68000.0,17270000.0,2439028.7383140647
RET-08845,11000.0,2920000.0,284904.73567714787
RET-08846,22000.0,4100000.0,428833.03351306834
RET-08847,74000.0,10470000.0,1755743.7146915528
RET-08848,31000.0,7740000.0,409382.81224026467
RET-08849,10000.0,1080000.0,173551.13270070002
RET-08850,108000.0,13990000.0,3769862.857748177
RET-08851,68000.0,8110000.0,1500219.2356642787
RET-08852,5000.0,3560000.0,82132.74205396541
RET-08853,31000.0,13190000.0,658795.106319118
RET-08854,13000.0,10810000.0,451624.60284414096
RET-08855,4000.0,10830000.0,95960.52210968871
RET-08856,9000.0,3450000.0,129527.4919927515
RET-08857,9000.0,5100000.0,236226.08109881793
RET-08858,10000.0,17780000.0,329630.5703917581
RET-08859,22000.0,4690000.0,610162.2833444776
RET-08860,4000.0,10850000.0,128516.72440167332
RET-08861,12000.0,3870000.0,311836.77237518167
RET-08862,12000.0,4460000.0,259676.76802572387
RET-08863,1000.0,2850000.0,24551.29181392396
RET-08864,31000.0,13050000.0,836539.7230234303
RET-08865,16000.0,4980000.0,537692.2166068176
RET-08866,2000.0,3450000.0,52442.347139907
RET-08867,37000.0,15170000.0,759349.2289850827
RET-08868,14000.0,2520000.0,358881.3314705726
RET-08869,8000.0,1140000.0,185284.22608702755
RET-08870,9000.0,1900000.0,159343.04577717095
RET-08871,11000.0,3480000.0,126400.6357077826
RET-08872,6000.0,4920000.0,99558.32362625761
RET-08873,17000.0,1200000.0,582380.0779842146
RET-08874,17000.0,14590000.0,362909.92547115224
RET-08875,33000.0,7780000.0,817001.9919101819
RET-08876,7000.0,5660000.0,160102.60407372986
RET-08877,19000.0,1410000.0,519814.3485720713
RET-08878,21000.0,3160000.0,442273.5031815094
RET-08879,13000.0,4500000.0,311948.15535720263
RET-08880,14000.0,9840000.0,343341.09709866764
RET-08881,7000.0,6040000.0,101705.80955406846
RET-08882,13000.0,5510000.0,330061.3096277521
RET-08883,5000.0,3090000.0,74945.97173490417
RET-08884,23000.0,12010000.0,451811.6758197646
RET-08885,29000.0,4200000.0,566222.4223998764
RET-08886,38000.0,7390000.0,1348025.2033707814
RET-08887,14000.0,2010000.0,366031.45436021854
RET-08888,6000.0,2490000.0,62465.91496287059
RET-08889,38000.0,15520000.0,1311654.7006738093
RET-08890,3000.0,2830000.0,65806.04580267954
RET-08891,25000.0,8150000.0,281452.69468666456
RET-08892,32000.0,2050000.0,559597.6709949719
RET-08893,6000.0,4750000.0,144433.15398959335
RET-08894,21000.0,6870000.0,635371.6602989415
RET-08895,9000.0,9240000.0,208968.45470044643
RET-08896,18000.0,3200000.0,465571.3001964648
RET-08897,8000.0,5050000.0,220113.58793642776
RET-08898,29000.0,9180000.0,541834.2426021128
RET-08899,13000.0,1410000.0,228279.15534462803
RET-08900,3000.0,3210000.0,57295.726993628035
RET-08901,7000.0,3090000.0,247497.62199226237
RET-08902,15000.0,6510000.0,307101.2955281595
RET-08903,33000.0,4180000.0,366751.74599616294
RET-08904,19000.0,6250000.0,626467.0928210784
RET-08905,9000.0,3850000.0,202327.16909474044
RET-08906,1000.0,1910000.0,14579.132112484342
RET-08907,4000.0,7920000.0,60204.70625429716
RET-08908,16000.0,6980000.0,357608.8516216588
RET-08909,57000.0,24500000.0,1431856.3288673407
RET-08910,4000.0,3930000.0,89772.75134800251
RET-08911,4000.0,6390000.0,75526.13485053951
RET-08912,9000.0,6890000.0,118006.5606028304
RET-08913,0.0,1910000.0,0.0
RET-08914,57000.0,25350000.0,1708061.5914907258
RET-08915,6000.0,5350000.0,123719.60858362608
RET-08916,13000.0,4200000.0,400167.02323191223
RET-08917,4000.0,4770000.0,98471.76294294666
RET-08918,20000.0,14220000.0,366040.95501187147
RET-08919,2000.0,1370000.0,25031.887135635876
RET-08920,33000.0,19110000.0,359044.7231265578
RET-08921,14000.0,2640000.0,248827.94416261642
RET-08922,43000.0,10230000.0,1247272.7397576943
RET-08923,6000.0,5150000.0,178258.83510785678
RET-08924,18000.0,6700000.0,374735.8378034518
RET-08925,6000.0,870000.0,94684.88571356887
RET-08926,35000.0,7210000.0,551408.0623896248
RET-08927,10000.0,1020000.0,255594.66312098553
RET-08928,7000.0,7870000.0,79647.0159082481
RET-08929,21000.0,5480000.0,743624.5491788383
RET-08930,10000.0,830000.0,198163.3702158996
RET-08931,14000.0,1300000.0,324942.9913038621
RET-08932,8000.0,3000000.0,210557.23707781307
RET-08933,7000.0,2300000.0,111579.87062301469
RET-08934,19000.0,1680000.0,285656.0534486433
RET-08935,0.0,6010000.0,0.0
RET-08936,13000.0,2670000.0,461966.3809861325
RET-08937,1000.0,10300000.0,23498.057953442145
RET-08938,11000.0,5000000.0,334162.7915922609
RET-08939,21000.0,7870000.0,428969.34938235924
RET-08940,5000.0,5270000.0,64009.844162542715
RET-08941,14000.0,960000.0,348061.52337954607
RET-08942,17000.0,3580000.0,611539.9711963909
RET-08943,2000.0,980000.0,63940.233601387314
RET-08944,34000.0,3510000.0,931913.8572390691
RET-08945,27000.0,6510000.0,460101.48353093606
RET-08946,6000.0,2350000.0,173706.3034902954
RET-08947,47000.0,3570000.0,1048812.5408423252
RET-08948,6000.0,1090000.0,131462.45990132928
RET-08949,14000.0,4700000.0,141119.60405777468
RET-08950,20000.0,5530000.0,225290.8350646263
RET-08951,17000.0,7280000.0,288500.41768605117
RET-08952,38000.0,5310000.0,1001725.5640058022
RET-08953,1000.0,2560000.0,22235.768715101683
RET-08954,4000.0,3160000.0,71945.33480265108
RET-08955,31000.0,8610000.0,1057166.7164039249
RET-08956,5000.0,8130000.0,113974.34871134345
RET-08957,4000.0,3540000.0,41982.13268110259
RET-08958,36000.0,19880000.0,1014297.2817319016
RET-08959,16000.0,23840000.0,430056.6486521165
RET-08960,8000.0,1900000.0,287655.24117851973
RET-08961,35000.0,3140000.0,1170544.8926794273
RET-08962,1000.0,3080000.0,29782.79606836926
RET-08963,7000.0,9970000.0,120423.09165585223
RET-08964,9000.0,2430000.0,204802.18715953288
RET-08965,1000.0,8570000.0,26766.63232502829
RET-08966,9000.0,2660000.0,200438.64412909807
RET-08967,6000.0,2360000.0,170118.34030180713
RET-08968,5000.0,3060000.0,68110.17865523462
RET-08969,3000.0,4990000.0,43559.556923923476
RET-08970,10000.0,2140000.0,358738.5018220532
RET-08971,15000.0,4010000.0,394373.97647262766
RET-08972,17000.0,4700000.0,230048.72299371575
RET-08973,2000.0,2490000.0,42349.33727131794
RET-08974,39000.0,14910000.0,1400134.0659684446
RET-08975,6000.0,3650000.0,74659.3492936992
RET-08976,4000.0,8280000.0,104040.75987598924
RET-08977,4000.0,3300000.0,121028.90546404778
RET-08978,8000.0,3890000.0,281932.6508057261
RET-08979,0.0,2950000.0,0.0
RET-08980,10000.0,1110000.0,172159.94200728723
RET-08981,4000.0,2390000.0,77101.44678247042
RET-08982,67000.0,4730000.0,1359489.7871818754
RET-08983,10000.0,7000000.0,219944.69280846862
RET-08984,39000.0,13700000.0,539980.0329405351
RET-08985,5000.0,7810000.0,93833.37790602817
RET-08986,4000.0,4730000.0,77069.76842028786
RET-08987,18000.0,17040000.0,636604.1382742786
RET-08988,6000.0,7580000.0,184871.7573330309
RET-08989,22000.0,3430000.0,482196.95692722633
RET-08990,31000.0,8260000.0,1099288.0897338109
RET-08991,40000.0,6320000.0,949272.9693293711
RET-08992,42000.0,10370000.0,815052.0211154843
RET-08993,34000.0,11250000.0,385828.4892528947
RET-08994,16000.0,5570000.0,471149.89475989074
RET-08995,12000.0,5010000.0,385472.7975126442
RET-08996,6000.0,1160000.0,130098.50768822823
RET-08997,0.0,2310000.0,0.0
RET-08998,46000.0,14390000.0,1262836.3213407795
RET-08999,12000.0,11200000.0,325839.4833365885
RET-09000,6000.0,1130000.0,84898.97876467538
RET-09001,19000.0,3290000.0,216877.2656130837
RET-09002,5000.0,1870000.0,97768.30141245539
