CUSTOMER_ID,AGE,GENDER,MARITAL_STATUS,CATEGORY,OCCUPATION,GROSS_MONTHLY_INC,MONTHLY_DEDUCTIONS,NET_MONTHLY_INC,AVG_CREDIT_BAL_6M
RET-09293,22,M,Unmarried,GEN,Self-Employed Professional,35000.0,4000.0,31000.0,32000.0
RET-09294,42,M,Unmarried,SC,Salaried,92000.0,11000.0,81000.0,141000.0
RET-09295,57,M,Unmarried,GEN,Salaried,257000.0,44000.0,213000.0,276000.0
RET-09296,28,M,Married,SC,Salaried,65000.0,9000.0,56000.0,143000.0
RET-09297,30,F,Unmarried,SC,Salaried,124000.0,14000.0,110000.0,317000.0
RET-09298,30,F,Married,ST,Self-Employed Non-Professional,25000.0,2000.0,23000.0,59000.0
RET-09299,39,M,Unmarried,SC,Salaried,97000.0,17000.0,80000.0,119000.0
RET-09300,27,F,Unmarried,OBC,Self-Employed Professional,52000.0,6000.0,46000.0,42000.0
RET-09301,42,F,Unmarried,OBC,Salaried,62000.0,8000.0,54000.0,121000.0
RET-09302,46,M,Married,GEN,Self-Employed Professional,105000.0,7000.0,98000.0,270000.0
RET-09303,43,M,Unmarried,GEN,Salaried,63000.0,13000.0,50000.0,75000.0
RET-09304,21,M,Married,GEN,Salaried,28000.0,4000.0,24000.0,14000.0
RET-09305,47,F,Married,GEN,Self-Employed Professional,183000.0,11000.0,172000.0,139000.0
RET-09306,47,F,Married,Minority,Salaried,31000.0,7000.0,24000.0,35000.0
RET-09307,46,M,Unmarried,GEN,Salaried,44000.0,9000.0,35000.0,61000.0
RET-09308,41,F,Married,OBC,Self-Employed Professional,79000.0,7000.0,72000.0,88000.0
RET-09309,40,M,Married,GEN,Salaried,79000.0,12000.0,67000.0,115000.0
RET-09310,48,M,Married,Minority,Self-Employed Professional,95000.0,7000.0,88000.0,255000.0
RET-09311,57,F,Married,GEN,Salaried,79000.0,10000.0,69000.0,48000.0
RET-09312,28,M,Unmarried,GEN,Salaried,146000.0,19000.0,127000.0,319000.0
RET-09313,48,M,Unmarried,GEN,Salaried,98000.0,19000.0,79000.0,129000.0
RET-09314,37,M,Married,SC,Salaried,36000.0,5000.0,31000.0,66000.0
RET-09315,36,M,Unmarried,GEN,Salaried,25000.0,4000.0,21000.0,61000.0
RET-09316,22,M,Unmarried,SC,Salaried,80000.0,14000.0,66000.0,109000.0
RET-09317,35,M,Unmarried,OBC,Self-Employed Professional,176000.0,11000.0,165000.0,122000.0
RET-09318,28,F,Unmarried,GEN,Self-Employed Non-Professional,34000.0,3000.0,31000.0,80000.0
RET-09319,33,F,Unmarried,GEN,Self-Employed Professional,39000.0,3000.0,36000.0,42000.0
RET-09320,27,M,Unmarried,SC,Salaried,90000.0,10000.0,80000.0,221000.0
RET-09321,33,M,Married,GEN,Salaried,98000.0,21000.0,77000.0,54000.0
RET-09322,33,F,Married,ST,Salaried,143000.0,26000.0,117000.0,125000.0
RET-09323,38,M,Unmarried,GEN,Salaried,196000.0,44000.0,152000.0,444000.0
RET-09324,21,M,Married,OBC,Self-Employed Professional,84000.0,6000.0,78000.0,211000.0
RET-09325,23,M,Married,OBC,Self-Employed Non-Professional,42000.0,6000.0,36000.0,38000.0
RET-09326,41,M,Married,OBC,Salaried,43000.0,10000.0,33000.0,81000.0
RET-09327,30,M,Married,GEN,Salaried,53000.0,12000.0,41000.0,29000.0
RET-09328,48,M,Married,ST,Self-Employed Non-Professional,136000.0,14000.0,122000.0,109000.0
RET-09329,40,M,Unmarried,SC,Salaried,54000.0,12000.0,42000.0,40000.0
RET-09330,44,F,Unmarried,OBC,Self-Employed Non-Professional,130000.0,17000.0,113000.0,69000.0
RET-09331,52,F,Married,OBC,Self-Employed Non-Professional,29000.0,4000.0,25000.0,43000.0
RET-09332,34,M,Married,OBC,Salaried,87000.0,21000.0,66000.0,97000.0
RET-09333,32,F,Married,Minority,Salaried,47000.0,5000.0,42000.0,83000.0
RET-09334,46,M,Married,ST,Self-Employed Non-Professional,100000.0,12000.0,88000.0,196000.0
RET-09335,43,M,Married,GEN,Self-Employed Professional,63000.0,4000.0,59000.0,117000.0
RET-09336,36,F,Unmarried,GEN,Salaried,118000.0,28000.0,90000.0,108000.0
RET-09337,51,M,Unmarried,Minority,Salaried,56000.0,6000.0,50000.0,35000.0
RET-09338,35,M,Married,GEN,Self-Employed Professional,72000.0,6000.0,66000.0,154000.0
RET-09339,38,M,Married,Minority,Salaried,119000.0,25000.0,94000.0,120000.0
RET-09340,38,F,Unmarried,OBC,Salaried,69000.0,9000.0,60000.0,67000.0
RET-09341,28,M,Unmarried,GEN,Salaried,76000.0,9000.0,67000.0,149000.0
RET-09342,38,F,Unmarried,GEN,Salaried,115000.0,12000.0,103000.0,165000.0
RET-09343,51,F,Married,GEN,Salaried,70000.0,9000.0,61000.0,62000.0
RET-09344,42,F,Married,SC,Salaried,28000.0,6000.0,22000.0,53000.0
RET-09345,38,M,Married,GEN,Salaried,52000.0,13000.0,39000.0,98000.0
RET-09346,36,M,Married,GEN,Salaried,25000.0,6000.0,19000.0,56000.0
RET-09347,41,M,Unmarried,Minority,Self-Employed Non-Professional,63000.0,9000.0,54000.0,90000.0
RET-09348,45,M,Married,GEN,Salaried,97000.0,20000.0,77000.0,46000.0
RET-09349,44,F,Unmarried,OBC,Salaried,79000.0,18000.0,61000.0,109000.0
RET-09350,34,M,Married,OBC,Salaried,169000.0,37000.0,132000.0,74000.0
RET-09351,41,F,Unmarried,GEN,Salaried,158000.0,17000.0,141000.0,405000.0
RET-09352,42,M,Married,GEN,Self-Employed Non-Professional,85000.0,10000.0,75000.0,70000.0
RET-09353,27,F,Married,GEN,Salaried,25000.0,6000.0,19000.0,53000.0
RET-09354,39,M,Married,GEN,Salaried,109000.0,23000.0,86000.0,247000.0
RET-09355,21,M,Married,GEN,Self-Employed Non-Professional,46000.0,6000.0,40000.0,98000.0
RET-09356,42,F,Unmarried,OBC,Self-Employed Professional,124000.0,18000.0,106000.0,76000.0
RET-09357,44,M,Married,OBC,Salaried,88000.0,14000.0,74000.0,140000.0
RET-09358,45,M,Unmarried,OBC,Self-Employed Non-Professional,108000.0,11000.0,97000.0,134000.0
RET-09359,34,M,Married,GEN,Self-Employed Non-Professional,99000.0,13000.0,86000.0,219000.0
RET-09360,41,M,Married,GEN,Self-Employed Non-Professional,307000.0,39000.0,268000.0,336000.0
RET-09361,52,F,Unmarried,GEN,Salaried,100000.0,15000.0,85000.0,138000.0
RET-09362,52,F,Unmarried,GEN,Self-Employed Non-Professional,34000.0,3000.0,31000.0,60000.0
RET-09363,37,M,Married,Minority,Salaried,139000.0,25000.0,114000.0,67000.0
RET-09364,39,M,Unmarried,GEN,Self-Employed Professional,56000.0,4000.0,52000.0,105000.0
RET-09365,49,M,Married,GEN,Salaried,164000.0,31000.0,133000.0,181000.0
RET-09366,22,F,Married,OBC,Salaried,185000.0,22000.0,163000.0,297000.0
RET-09367,34,F,Unmarried,OBC,Salaried,106000.0,25000.0,81000.0,66000.0
RET-09368,51,F,Married,Minority,Salaried,34000.0,7000.0,27000.0,36000.0
RET-09369,47,M,Married,GEN,Salaried,55000.0,7000.0,48000.0,94000.0
RET-09370,41,M,Unmarried,GEN,Salaried,163000.0,18000.0,145000.0,280000.0
RET-09371,22,M,Married,GEN,Self-Employed Non-Professional,243000.0,33000.0,210000.0,188000.0
RET-09372,37,M,Married,GEN,Self-Employed Professional,76000.0,4000.0,72000.0,111000.0
RET-09373,32,F,Married,OBC,Salaried,62000.0,9000.0,53000.0,95000.0
RET-09374,41,M,Unmarried,ST,Self-Employed Professional,36000.0,3000.0,33000.0,23000.0
RET-09375,29,F,Unmarried,OBC,Self-Employed Professional,36000.0,2000.0,34000.0,68000.0
RET-09376,27,M,Married,GEN,Salaried,84000.0,16000.0,68000.0,73000.0
RET-09377,21,F,Unmarried,GEN,Self-Employed Professional,111000.0,13000.0,98000.0,274000.0
RET-09378,50,M,Married,Minority,Self-Employed Professional,30000.0,3000.0,27000.0,32000.0
RET-09379,34,M,Unmarried,GEN,Salaried,120000.0,18000.0,102000.0,252000.0
RET-09380,39,M,Unmarried,Minority,Salaried,167000.0,40000.0,127000.0,248000.0
RET-09381,37,F,Unmarried,OBC,Salaried,107000.0,16000.0,91000.0,201000.0
RET-09382,27,M,Married,Minority,Self-Employed Professional,197000.0,21000.0,176000.0,485000.0
RET-09383,25,F,Unmarried,ST,Salaried,91000.0,21000.0,70000.0,183000.0
RET-09384,27,M,Married,GEN,Self-Employed Professional,91000.0,11000.0,80000.0,66000.0
RET-09385,30,M,Married,SC,Salaried,90000.0,18000.0,72000.0,204000.0
RET-09386,41,F,Married,GEN,Self-Employed Professional,165000.0,20000.0,145000.0,123000.0
RET-09387,30,M,Married,GEN,Self-Employed Non-Professional,101000.0,11000.0,90000.0,116000.0
RET-09388,55,M,Married,GEN,Self-Employed Non-Professional,53000.0,7000.0,46000.0,83000.0
RET-09389,48,M,Married,GEN,Self-Employed Professional,94000.0,6000.0,88000.0,249000.0
RET-09390,46,F,Married,GEN,Salaried,95000.0,14000.0,81000.0,168000.0
RET-09391,36,M,Unmarried,GEN,Self-Employed Professional,64000.0,6000.0,58000.0,156000.0
RET-09392,53,M,Married,OBC,Self-Employed Professional,135000.0,11000.0,124000.0,354000.0
RET-09393,35,M,Married,Minority,Self-Employed Professional,77000.0,8000.0,69000.0,164000.0
RET-09394,37,M,Married,OBC,Self-Employed Non-Professional,112000.0,15000.0,97000.0,165000.0
RET-09395,39,M,Unmarried,GEN,Salaried,99000.0,24000.0,75000.0,110000.0
RET-09396,45,M,Married,GEN,Self-Employed Professional,47000.0,6000.0,41000.0,49000.0
RET-09397,44,F,Married,GEN,Salaried,41000.0,9000.0,32000.0,57000.0
RET-09398,33,M,Married,OBC,Salaried,48000.0,7000.0,41000.0,25000.0
RET-09399,32,F,Unmarried,SC,Salaried,70000.0,13000.0,57000.0,61000.0
RET-09400,44,F,Married,GEN,Salaried,190000.0,41000.0,149000.0,208000.0
RET-09401,45,F,Married,OBC,Self-Employed Professional,71000.0,10000.0,61000.0,161000.0
RET-09402,34,M,Unmarried,OBC,Self-Employed Professional,92000.0,9000.0,83000.0,120000.0
RET-09403,22,M,Married,GEN,Self-Employed Professional,123000.0,12000.0,111000.0,122000.0
RET-09404,35,F,Married,GEN,Self-Employed Non-Professional,59000.0,5000.0,54000.0,133000.0
RET-09405,44,M,Married,OBC,Self-Employed Professional,57000.0,6000.0,51000.0,146000.0
RET-09406,56,M,Unmarried,OBC,Self-Employed Non-Professional,137000.0,10000.0,127000.0,309000.0
RET-09407,26,F,Married,GEN,Self-Employed Professional,103000.0,14000.0,89000.0,72000.0
RET-09408,33,M,Married,GEN,Salaried,52000.0,11000.0,41000.0,53000.0
RET-09409,34,M,Married,OBC,Salaried,57000.0,10000.0,47000.0,94000.0
RET-09410,51,M,Unmarried,GEN,Self-Employed Professional,77000.0,11000.0,66000.0,65000.0
RET-09411,37,F,Married,SC,Self-Employed Professional,89000.0,9000.0,80000.0,167000.0
RET-09412,28,M,Married,GEN,Self-Employed Professional,154000.0,9000.0,145000.0,158000.0
RET-09413,43,F,Unmarried,GEN,Self-Employed Professional,101000.0,9000.0,92000.0,171000.0
RET-09414,33,M,Unmarried,GEN,Self-Employed Non-Professional,41000.0,5000.0,36000.0,82000.0
RET-09415,25,M,Unmarried,Minority,Salaried,46000.0,7000.0,39000.0,96000.0
RET-09416,29,M,Married,SC,Salaried,88000.0,17000.0,71000.0,178000.0
RET-09417,55,M,Married,ST,Self-Employed Professional,80000.0,8000.0,72000.0,175000.0
RET-09418,41,M,Married,GEN,Salaried,44000.0,10000.0,34000.0,29000.0
RET-09419,39,M,Married,SC,Self-Employed Non-Professional,138000.0,13000.0,125000.0,372000.0
RET-09420,35,F,Unmarried,ST,Self-Employed Professional,25000.0,2000.0,23000.0,56000.0
RET-09421,40,M,Unmarried,GEN,Salaried,89000.0,10000.0,79000.0,60000.0
RET-09422,40,M,Married,Minority,Salaried,29000.0,5000.0,24000.0,54000.0
RET-09423,40,M,Unmarried,ST,Self-Employed Professional,124000.0,15000.0,109000.0,183000.0
RET-09424,39,F,Unmarried,Minority,Salaried,62000.0,11000.0,51000.0,80000.0
RET-09425,46,M,Unmarried,ST,Salaried,115000.0,27000.0,88000.0,193000.0
RET-09426,38,M,Unmarried,SC,Salaried,58000.0,6000.0,52000.0,48000.0
RET-09427,28,F,Married,Minority,Self-Employed Non-Professional,162000.0,16000.0,146000.0,438000.0
RET-09428,31,M,Married,GEN,Self-Employed Professional,25000.0,3000.0,22000.0,41000.0
RET-09429,21,M,Married,SC,Salaried,124000.0,17000.0,107000.0,213000.0
RET-09430,58,M,Married,GEN,Self-Employed Non-Professional,51000.0,7000.0,44000.0,69000.0
RET-09431,46,F,Married,OBC,Self-Employed Non-Professional,92000.0,10000.0,82000.0,165000.0
RET-09432,29,M,Married,SC,Salaried,94000.0,11000.0,83000.0,179000.0
RET-09433,35,M,Married,OBC,Salaried,32000.0,5000.0,27000.0,37000.0
RET-09434,31,F,Married,SC,Self-Employed Professional,133000.0,12000.0,121000.0,200000.0
RET-09435,53,M,Married,GEN,Salaried,93000.0,12000.0,81000.0,92000.0
RET-09436,23,F,Married,OBC,Salaried,78000.0,11000.0,67000.0,163000.0
RET-09437,39,M,Married,GEN,Salaried,92000.0,16000.0,76000.0,178000.0
RET-09438,36,M,Married,GEN,Salaried,79000.0,13000.0,66000.0,167000.0
RET-09439,46,M,Married,OBC,Salaried,121000.0,29000.0,92000.0,208000.0
RET-09440,36,M,Unmarried,OBC,Self-Employed Professional,55000.0,7000.0,48000.0,26000.0
RET-09441,21,M,Married,GEN,Salaried,121000.0,26000.0,95000.0,93000.0
RET-09442,35,M,Married,GEN,Self-Employed Professional,103000.0,15000.0,88000.0,129000.0
RET-09443,28,M,Married,GEN,Self-Employed Professional,66000.0,6000.0,60000.0,65000.0
RET-09444,38,F,Married,OBC,Salaried,221000.0,42000.0,179000.0,327000.0
RET-09445,52,M,Unmarried,OBC,Self-Employed Professional,96000.0,13000.0,83000.0,228000.0
RET-09446,21,F,Married,GEN,Salaried,82000.0,14000.0,68000.0,159000.0
RET-09447,29,F,Unmarried,SC,Self-Employed Professional,103000.0,13000.0,90000.0,105000.0
RET-09448,32,F,Unmarried,GEN,Salaried,69000.0,14000.0,55000.0,82000.0
RET-09449,34,F,Married,OBC,Salaried,150000.0,34000.0,116000.0,73000.0
RET-09450,45,M,Married,GEN,Salaried,72000.0,11000.0,61000.0,31000.0
RET-09451,36,F,Married,Minority,Salaried,120000.0,13000.0,107000.0,167000.0
RET-09452,42,F,Married,GEN,Salaried,39000.0,4000.0,35000.0,81000.0
RET-09453,31,F,Unmarried,OBC,Self-Employed Non-Professional,25000.0,3000.0,22000.0,58000.0
RET-09454,40,M,Married,OBC,Self-Employed Professional,93000.0,14000.0,79000.0,125000.0
RET-09455,45,F,Married,GEN,Self-Employed Non-Professional,58000.0,5000.0,53000.0,50000.0
RET-09456,30,F,Married,GEN,Self-Employed Non-Professional,65000.0,8000.0,57000.0,66000.0
RET-09457,45,F,Married,GEN,Self-Employed Non-Professional,25000.0,2000.0,23000.0,37000.0
RET-09458,38,M,Unmarried,SC,Salaried,203000.0,24000.0,179000.0,380000.0
RET-09459,48,M,Married,GEN,Salaried,78000.0,13000.0,65000.0,121000.0
RET-09460,35,F,Married,OBC,Self-Employed Non-Professional,163000.0,22000.0,141000.0,367000.0
RET-09461,41,M,Married,OBC,Salaried,32000.0,4000.0,28000.0,15000.0
RET-09462,37,M,Married,GEN,Salaried,78000.0,10000.0,68000.0,203000.0
RET-09463,37,F,Married,GEN,Self-Employed Non-Professional,93000.0,14000.0,79000.0,223000.0
RET-09464,40,M,Married,Minority,Salaried,79000.0,15000.0,64000.0,56000.0
RET-09465,43,M,Married,GEN,Salaried,84000.0,11000.0,73000.0,45000.0
RET-09466,25,M,Married,GEN,Salaried,32000.0,7000.0,25000.0,51000.0
RET-09467,52,M,Married,OBC,Self-Employed Non-Professional,88000.0,7000.0,81000.0,187000.0
RET-09468,21,M,Married,GEN,Self-Employed Non-Professional,44000.0,2000.0,42000.0,71000.0
RET-09469,31,M,Married,GEN,Self-Employed Professional,50000.0,7000.0,43000.0,51000.0
RET-09470,37,M,Married,GEN,Self-Employed Non-Professional,74000.0,8000.0,66000.0,138000.0
RET-09471,42,M,Unmarried,Minority,Salaried,59000.0,14000.0,45000.0,94000.0
RET-09472,53,F,Married,GEN,Salaried,61000.0,15000.0,46000.0,40000.0
RET-09473,21,M,Unmarried,Minority,Salaried,144000.0,21000.0,123000.0,307000.0
RET-09474,32,M,Unmarried,GEN,Salaried,67000.0,15000.0,52000.0,123000.0
RET-09475,21,M,Married,GEN,Salaried,58000.0,7000.0,51000.0,36000.0
RET-09476,38,F,Unmarried,Minority,Salaried,68000.0,15000.0,53000.0,88000.0
RET-09477,40,F,Unmarried,GEN,Salaried,38000.0,5000.0,33000.0,49000.0
RET-09478,53,M,Married,GEN,Salaried,81000.0,12000.0,69000.0,114000.0
RET-09479,39,M,Unmarried,GEN,Salaried,113000.0,20000.0,93000.0,154000.0
RET-09480,48,M,Married,Minority,Self-Employed Non-Professional,88000.0,12000.0,76000.0,138000.0
RET-09481,43,F,Married,GEN,Salaried,75000.0,9000.0,66000.0,79000.0
RET-09482,33,M,Unmarried,SC,Salaried,105000.0,20000.0,85000.0,142000.0
RET-09483,23,M,Married,OBC,Salaried,52000.0,7000.0,45000.0,34000.0
RET-09484,40,F,Unmarried,GEN,Self-Employed Non-Professional,75000.0,9000.0,66000.0,62000.0
RET-09485,23,F,Unmarried,GEN,Salaried,169000.0,23000.0,146000.0,105000.0
RET-09486,50,M,Unmarried,Minority,Salaried,61000.0,14000.0,47000.0,45000.0
RET-09487,36,F,Married,OBC,Salaried,105000.0,16000.0,89000.0,45000.0
RET-09488,49,M,Unmarried,OBC,Salaried,107000.0,25000.0,82000.0,49000.0
RET-09489,33,F,Married,GEN,Salaried,46000.0,7000.0,39000.0,97000.0
RET-09490,40,M,Married,GEN,Salaried,110000.0,14000.0,96000.0,96000.0
RET-09491,40,M,Married,OBC,Salaried,51000.0,10000.0,41000.0,74000.0
RET-09492,37,M,Married,OBC,Self-Employed Non-Professional,95000.0,13000.0,82000.0,117000.0
RET-09493,33,M,Married,OBC,Salaried,50000.0,10000.0,40000.0,53000.0
RET-09494,41,M,Married,GEN,Self-Employed Professional,87000.0,10000.0,77000.0,203000.0
RET-09495,28,M,Married,Minority,Salaried,79000.0,12000.0,67000.0,115000.0
RET-09496,25,M,Married,GEN,Salaried,78000.0,11000.0,67000.0,120000.0
RET-09497,50,M,Unmarried,GEN,Salaried,86000.0,21000.0,65000.0,107000.0
RET-09498,45,F,Married,Minority,Self-Employed Non-Professional,53000.0,7000.0,46000.0,54000.0
RET-09499,38,M,Married,OBC,Salaried,36000.0,8000.0,28000.0,62000.0
RET-09500,54,M,Unmarried,GEN,Salaried,77000.0,10000.0,67000.0,41000.0
RET-09501,35,M,Married,SC,Salaried,142000.0,28000.0,114000.0,137000.0
RET-09502,51,M,Unmarried,GEN,Salaried,104000.0,22000.0,82000.0,177000.0
RET-09503,39,M,Married,GEN,Salaried,96000.0,15000.0,81000.0,47000.0
RET-09504,27,M,Married,OBC,Salaried,54000.0,7000.0,47000.0,27000.0
RET-09505,56,M,Married,GEN,Self-Employed Non-Professional,82000.0,6000.0,76000.0,109000.0
RET-09506,47,M,Married,GEN,Self-Employed Professional,44000.0,6000.0,38000.0,43000.0
RET-09507,36,F,Unmarried,GEN,Salaried,57000.0,11000.0,46000.0,104000.0
RET-09508,45,M,Married,GEN,Self-Employed Professional,91000.0,11000.0,80000.0,191000.0
RET-09509,33,M,Unmarried,GEN,Salaried,25000.0,3000.0,22000.0,13000.0
RET-09510,46,M,Married,ST,Self-Employed Professional,206000.0,15000.0,191000.0,304000.0
RET-09511,21,F,Married,OBC,Self-Employed Professional,33000.0,3000.0,30000.0,86000.0
RET-09512,27,M,Unmarried,GEN,Salaried,227000.0,42000.0,185000.0,237000.0
RET-09513,47,F,Married,OBC,Self-Employed Non-Professional,44000.0,6000.0,38000.0,38000.0
RET-09514,35,M,Unmarried,SC,Salaried,44000.0,10000.0,34000.0,61000.0
RET-09515,40,M,Married,OBC,Salaried,58000.0,8000.0,50000.0,81000.0
RET-09516,24,F,Married,GEN,Self-Employed Professional,56000.0,5000.0,51000.0,53000.0
RET-09517,56,F,Unmarried,GEN,Salaried,51000.0,7000.0,44000.0,47000.0
RET-09518,49,M,Married,ST,Salaried,59000.0,8000.0,51000.0,113000.0
RET-09519,35,M,Married,GEN,Salaried,77000.0,19000.0,58000.0,76000.0
RET-09520,33,M,Unmarried,GEN,Self-Employed Non-Professional,43000.0,3000.0,40000.0,119000.0
RET-09521,48,F,Married,OBC,Salaried,121000.0,28000.0,93000.0,114000.0
RET-09522,57,M,Married,GEN,Salaried,171000.0,22000.0,149000.0,279000.0
RET-09523,47,M,Married,Minority,Salaried,25000.0,4000.0,21000.0,14000.0
RET-09524,59,M,Married,ST,Salaried,223000.0,27000.0,196000.0,362000.0
RET-09525,28,M,Married,OBC,Self-Employed Professional,116000.0,14000.0,102000.0,168000.0
RET-09526,29,M,Married,SC,Salaried,85000.0,10000.0,75000.0,103000.0
RET-09527,26,M,Married,GEN,Self-Employed Professional,52000.0,7000.0,45000.0,71000.0
RET-09528,42,M,Married,SC,Self-Employed Professional,81000.0,10000.0,71000.0,67000.0
RET-09529,39,M,Unmarried,OBC,Salaried,125000.0,16000.0,109000.0,278000.0
RET-09530,36,M,Married,GEN,Salaried,350000.0,84000.0,266000.0,746000.0
RET-09531,46,M,Married,Minority,Self-Employed Professional,272000.0,39000.0,233000.0,604000.0
RET-09532,50,M,Unmarried,ST,Salaried,29000.0,7000.0,22000.0,55000.0
RET-09533,22,M,Unmarried,Minority,Self-Employed Non-Professional,65000.0,7000.0,58000.0,109000.0
RET-09534,32,M,Married,OBC,Self-Employed Non-Professional,77000.0,6000.0,71000.0,95000.0
RET-09535,46,M,Unmarried,GEN,Self-Employed Professional,164000.0,19000.0,145000.0,135000.0
RET-09536,33,F,Married,GEN,Self-Employed Non-Professional,70000.0,10000.0,60000.0,153000.0
RET-09537,30,M,Married,GEN,Salaried,46000.0,11000.0,35000.0,21000.0
RET-09538,48,M,Unmarried,GEN,Salaried,76000.0,9000.0,67000.0,64000.0
RET-09539,25,M,Unmarried,GEN,Salaried,58000.0,6000.0,52000.0,78000.0
RET-09540,34,M,Married,OBC,Salaried,132000.0,31000.0,101000.0,100000.0
RET-09541,41,M,Married,OBC,Salaried,306000.0,63000.0,243000.0,476000.0
RET-09542,32,M,Married,GEN,Salaried,126000.0,28000.0,98000.0,226000.0
RET-09543,45,M,Married,OBC,Salaried,129000.0,19000.0,110000.0,305000.0
RET-09544,32,M,Unmarried,GEN,Salaried,153000.0,15000.0,138000.0,142000.0
RET-09545,52,M,Married,OBC,Salaried,96000.0,17000.0,79000.0,95000.0
RET-09546,36,F,Married,Minority,Salaried,58000.0,14000.0,44000.0,101000.0
RET-09547,44,F,Married,OBC,Salaried,61000.0,14000.0,47000.0,49000.0
RET-09548,45,F,Unmarried,GEN,Self-Employed Professional,141000.0,21000.0,120000.0,175000.0
RET-09549,31,M,Married,GEN,Salaried,87000.0,11000.0,76000.0,181000.0
RET-09550,21,F,Unmarried,SC,Self-Employed Non-Professional,41000.0,4000.0,37000.0,53000.0
RET-09551,41,F,Unmarried,OBC,Self-Employed Non-Professional,160000.0,10000.0,150000.0,130000.0
RET-09552,38,F,Married,Minority,Self-Employed Professional,46000.0,3000.0,43000.0,50000.0
RET-09553,43,M,Unmarried,GEN,Salaried,37000.0,5000.0,32000.0,22000.0
RET-09554,35,F,Unmarried,GEN,Self-Employed Professional,43000.0,4000.0,39000.0,85000.0
RET-09555,33,M,Married,GEN,Salaried,88000.0,15000.0,73000.0,45000.0
RET-09556,58,M,Married,SC,Self-Employed Professional,131000.0,13000.0,118000.0,228000.0
RET-09557,23,M,Married,OBC,Salaried,85000.0,15000.0,70000.0,201000.0
RET-09558,45,F,Married,GEN,Self-Employed Professional,52000.0,4000.0,48000.0,127000.0
RET-09559,32,F,Married,GEN,Self-Employed Professional,45000.0,2000.0,43000.0,29000.0
RET-09560,34,M,Married,OBC,Salaried,116000.0,24000.0,92000.0,210000.0
RET-09561,34,M,Unmarried,Minority,Self-Employed Professional,69000.0,4000.0,65000.0,145000.0
RET-09562,29,M,Married,GEN,Salaried,90000.0,22000.0,68000.0,85000.0
RET-09563,43,M,Married,GEN,Salaried,67000.0,8000.0,59000.0,46000.0
RET-09564,51,M,Married,GEN,Salaried,88000.0,14000.0,74000.0,195000.0
RET-09565,42,M,Unmarried,GEN,Salaried,92000.0,16000.0,76000.0,143000.0
RET-09566,39,F,Married,OBC,Salaried,313000.0,33000.0,280000.0,629000.0
RET-09567,28,M,Married,GEN,Salaried,93000.0,17000.0,76000.0,125000.0
RET-09568,43,M,Married,OBC,Salaried,58000.0,13000.0,45000.0,48000.0
RET-09569,59,F,Married,Minority,Self-Employed Professional,81000.0,7000.0,74000.0,85000.0
RET-09570,34,F,Married,GEN,Salaried,41000.0,6000.0,35000.0,64000.0
RET-09571,34,F,Married,SC,Salaried,41000.0,8000.0,33000.0,36000.0
RET-09572,32,M,Unmarried,Minority,Salaried,155000.0,34000.0,121000.0,181000.0
RET-09573,33,F,Unmarried,GEN,Salaried,88000.0,12000.0,76000.0,52000.0
RET-09574,21,M,Married,GEN,Self-Employed Non-Professional,143000.0,9000.0,134000.0,400000.0
RET-09575,42,F,Married,SC,Salaried,28000.0,4000.0,24000.0,49000.0
RET-09576,29,F,Unmarried,OBC,Salaried,41000.0,6000.0,35000.0,30000.0
RET-09577,21,F,Married,GEN,Self-Employed Non-Professional,87000.0,13000.0,74000.0,61000.0
RET-09578,45,M,Unmarried,GEN,Salaried,45000.0,7000.0,38000.0,65000.0
RET-09579,27,M,Unmarried,OBC,Salaried,31000.0,4000.0,27000.0,15000.0
RET-09580,34,F,Unmarried,GEN,Self-Employed Non-Professional,38000.0,3000.0,35000.0,54000.0
RET-09581,52,F,Married,OBC,Salaried,60000.0,9000.0,51000.0,146000.0
RET-09582,23,M,Married,OBC,Self-Employed Professional,94000.0,6000.0,88000.0,225000.0
RET-09583,22,F,Married,ST,Salaried,205000.0,49000.0,156000.0,441000.0
RET-09584,40,M,Married,OBC,Salaried,39000.0,8000.0,31000.0,24000.0
RET-09585,49,M,Married,OBC,Salaried,40000.0,10000.0,30000.0,43000.0
RET-09586,22,M,Unmarried,OBC,Salaried,31000.0,6000.0,25000.0,47000.0
RET-09587,42,M,Married,GEN,Self-Employed Professional,103000.0,10000.0,93000.0,214000.0
RET-09588,43,M,Unmarried,SC,Salaried,79000.0,18000.0,61000.0,90000.0
RET-09589,21,F,Unmarried,OBC,Self-Employed Professional,41000.0,5000.0,36000.0,47000.0
RET-09590,45,M,Married,SC,Salaried,44000.0,9000.0,35000.0,44000.0
RET-09591,46,M,Married,SC,Salaried,68000.0,11000.0,57000.0,141000.0
RET-09592,34,F,Married,OBC,Self-Employed Professional,70000.0,10000.0,60000.0,87000.0
RET-09593,50,F,Married,GEN,Salaried,39000.0,5000.0,34000.0,18000.0
RET-09594,49,M,Married,Minority,Salaried,81000.0,16000.0,65000.0,158000.0
RET-09595,39,M,Married,GEN,Salaried,32000.0,6000.0,26000.0,23000.0
RET-09596,33,M,Unmarried,Minority,Salaried,75000.0,17000.0,58000.0,120000.0
RET-09597,28,F,Married,GEN,Salaried,66000.0,16000.0,50000.0,29000.0
RET-09598,37,M,Married,GEN,Self-Employed Professional,93000.0,8000.0,85000.0,125000.0
